"ISIC_unique_code","ISIC_section","ISIC_division","ISIC_group","ISIC_class","ISIC_level_used","Ecosystem_Service","loss","cost","score","rating","ISIC_cat"
"A_1_11_116","Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities","Growing of non-perennial crops","Growing of fibre crops","Class","Water_flow_reg",NA,NA,10,"H","Agriculture"
"A_1_11_116","Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities","Growing of non-perennial crops","Growing of fibre crops","Class","Rain_reg",NA,NA,6,"VH","Agriculture"
"A_1_11_119","Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities","Growing of non-perennial crops","Growing of other non-perennial crops","Class","Other_prov",NA,NA,4,"M","Agriculture"
"A_1_11_119","Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities","Growing of non-perennial crops","Growing of other non-perennial crops","Class","Biomass",NA,NA,6,"VH","Agriculture"
"A_1_11_119","Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities","Growing of non-perennial crops","Growing of other non-perennial crops","Class","Waste_rem",NA,NA,4,"M","Agriculture"
"A_1_11_119","Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities","Growing of non-perennial crops","Growing of other non-perennial crops","Class","Soil_ret",NA,NA,6,"VH","Agriculture"
"A_1_11_119","Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities","Growing of non-perennial crops","Growing of other non-perennial crops","Class","Water_purif",NA,NA,6,"VH","Agriculture"
"A_1_11_119","Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities","Growing of non-perennial crops","Growing of other non-perennial crops","Class","Soil_qual",NA,NA,6,"VH","Agriculture"
"A_1_11_119","Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities","Growing of non-perennial crops","Growing of other non-perennial crops","Class","Other_atmo_dilution",NA,NA,4,"M","Agriculture"
"A_1_11_119","Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities","Growing of non-perennial crops","Growing of other non-perennial crops","Class","Bio_control",NA,NA,5,"H","Agriculture"
"A_1_11_119","Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities","Growing of non-perennial crops","Growing of other non-perennial crops","Class","Air_filt",NA,NA,4,"M","Agriculture"
"A_1_11_119","Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities","Growing of non-perennial crops","Growing of other non-perennial crops","Class","Flood_mitig",NA,NA,4,"M","Agriculture"
"A_1_11_119","Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities","Growing of non-perennial crops","Growing of other non-perennial crops","Class","Gen_mat",NA,NA,6,"VH","Agriculture"
"A_1_11_119","Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities","Growing of non-perennial crops","Growing of other non-perennial crops","Class","Climate_global",NA,NA,6,"VH","Agriculture"
"A_1_11_119","Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities","Growing of non-perennial crops","Growing of other non-perennial crops","Class","Water_supply",NA,NA,5,"H","Agriculture"
"A_1_11_119","Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities","Growing of non-perennial crops","Growing of other non-perennial crops","Class","Habitat_maint",NA,NA,2,"VL","Agriculture"
"A_1_11_119","Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities","Growing of non-perennial crops","Growing of other non-perennial crops","Class","Climate_local",NA,NA,6,"VH","Agriculture"
"A_1_11_119","Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities","Growing of non-perennial crops","Growing of other non-perennial crops","Class","Poll",NA,NA,4,"M","Agriculture"
"A_1_11_119","Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities","Growing of non-perennial crops","Growing of other non-perennial crops","Class","Storm_mitig",NA,NA,4,"M","Agriculture"
"A_1_11_119","Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities","Growing of non-perennial crops","Growing of other non-perennial crops","Class","Water_flow_reg",NA,NA,9,"H","Agriculture"
"A_1_11_119","Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities","Growing of non-perennial crops","Growing of other non-perennial crops","Class","Rain_reg",NA,NA,6,"VH","Agriculture"
"C_10_104_1040","Manufacturing","Manufacture of food products","Manufacture of vegetable and animal oils and fats","Manufacture of vegetable and animal oils and fats","Class","Waste_rem",NA,NA,4,"M","Manufacturing"
"C_10_104_1040","Manufacturing","Manufacture of food products","Manufacture of vegetable and animal oils and fats","Manufacture of vegetable and animal oils and fats","Class","Soil_ret",NA,NA,3,"L","Manufacturing"
"C_10_104_1040","Manufacturing","Manufacture of food products","Manufacture of vegetable and animal oils and fats","Manufacture of vegetable and animal oils and fats","Class","Water_purif",NA,NA,6,"VH","Manufacturing"
"C_10_104_1040","Manufacturing","Manufacture of food products","Manufacture of vegetable and animal oils and fats","Manufacture of vegetable and animal oils and fats","Class","Other_atmo_dilution",NA,NA,3,"L","Manufacturing"
"C_10_104_1040","Manufacturing","Manufacture of food products","Manufacture of vegetable and animal oils and fats","Manufacture of vegetable and animal oils and fats","Class","Bio_control",NA,NA,2,"VL","Manufacturing"
"C_10_104_1040","Manufacturing","Manufacture of food products","Manufacture of vegetable and animal oils and fats","Manufacture of vegetable and animal oils and fats","Class","Air_filt",NA,NA,2,"VL","Manufacturing"
"C_10_104_1040","Manufacturing","Manufacture of food products","Manufacture of vegetable and animal oils and fats","Manufacture of vegetable and animal oils and fats","Class","Flood_mitig",NA,NA,4,"M","Manufacturing"
"C_10_104_1040","Manufacturing","Manufacture of food products","Manufacture of vegetable and animal oils and fats","Manufacture of vegetable and animal oils and fats","Class","Climate_global",NA,NA,2,"VL","Manufacturing"
"C_10_104_1040","Manufacturing","Manufacture of food products","Manufacture of vegetable and animal oils and fats","Manufacture of vegetable and animal oils and fats","Class","Water_supply",NA,NA,5,"H","Manufacturing"
"C_10_104_1040","Manufacturing","Manufacture of food products","Manufacture of vegetable and animal oils and fats","Manufacture of vegetable and animal oils and fats","Class","Other_sens_med",NA,NA,NA,"VL","Manufacturing"
"C_10_104_1040","Manufacturing","Manufacture of food products","Manufacture of vegetable and animal oils and fats","Manufacture of vegetable and animal oils and fats","Class","Climate_local",NA,NA,3,"L","Manufacturing"
"C_10_104_1040","Manufacturing","Manufacture of food products","Manufacture of vegetable and animal oils and fats","Manufacture of vegetable and animal oils and fats","Class","Storm_mitig",NA,NA,4,"M","Manufacturing"
"C_10_104_1040","Manufacturing","Manufacture of food products","Manufacture of vegetable and animal oils and fats","Manufacture of vegetable and animal oils and fats","Class","Water_flow_reg",NA,NA,9,"H","Manufacturing"
"C_10_102_1020","Manufacturing","Manufacture of food products","Processing and preserving of fish, crustaceans and molluscs","Processing and preserving of fish, crustaceans and molluscs","Class","Waste_rem",NA,NA,4,"M","Manufacturing"
"C_10_102_1020","Manufacturing","Manufacture of food products","Processing and preserving of fish, crustaceans and molluscs","Processing and preserving of fish, crustaceans and molluscs","Class","Soil_ret",NA,NA,3,"L","Manufacturing"
"C_10_102_1020","Manufacturing","Manufacture of food products","Processing and preserving of fish, crustaceans and molluscs","Processing and preserving of fish, crustaceans and molluscs","Class","Water_purif",NA,NA,6,"VH","Manufacturing"
"C_10_102_1020","Manufacturing","Manufacture of food products","Processing and preserving of fish, crustaceans and molluscs","Processing and preserving of fish, crustaceans and molluscs","Class","Other_atmo_dilution",NA,NA,3,"L","Manufacturing"
"C_10_102_1020","Manufacturing","Manufacture of food products","Processing and preserving of fish, crustaceans and molluscs","Processing and preserving of fish, crustaceans and molluscs","Class","Bio_control",NA,NA,2,"VL","Manufacturing"
"C_10_102_1020","Manufacturing","Manufacture of food products","Processing and preserving of fish, crustaceans and molluscs","Processing and preserving of fish, crustaceans and molluscs","Class","Flood_mitig",NA,NA,4,"M","Manufacturing"
"C_10_102_1020","Manufacturing","Manufacture of food products","Processing and preserving of fish, crustaceans and molluscs","Processing and preserving of fish, crustaceans and molluscs","Class","Climate_global",NA,NA,2,"VL","Manufacturing"
"C_10_102_1020","Manufacturing","Manufacture of food products","Processing and preserving of fish, crustaceans and molluscs","Processing and preserving of fish, crustaceans and molluscs","Class","Water_supply",NA,NA,5,"H","Manufacturing"
"C_10_102_1020","Manufacturing","Manufacture of food products","Processing and preserving of fish, crustaceans and molluscs","Processing and preserving of fish, crustaceans and molluscs","Class","Storm_mitig",NA,NA,4,"M","Manufacturing"
"C_10_102_1020","Manufacturing","Manufacture of food products","Processing and preserving of fish, crustaceans and molluscs","Processing and preserving of fish, crustaceans and molluscs","Class","Water_flow_reg",NA,NA,9,"H","Manufacturing"
